,crisis_support,desc,org,title,advocacy,women,health_med,homeless_housing,seniors,arts_culture,animals,edu_lit,child_youth,community
134,False,"The Peace of Heart Choir is a non-profit volunteer chorus that promotes healing, diversity, community bonding, and mutual understanding...",Peace of Heart Choir,Love to Sing? Peace of Heart Choir Needs You...,True,False,False,False,False,True,False,False,False,True
135,False,Is equal rights to a quality education important to you? WE NEED TUTORS RIGHT NOW to start supporting underserved children so they can...,Seeds in the Middle,Tutor! Help kids achieve in central BK - Be the change!,True,False,False,False,False,False,False,True,True,False
136,False,"Cine Qua Non, Inc./Incite Pictures is a nonprofit documentary film company dedicated to producing high profile documentaries on social...",Cine Qua Non Inc./Incite Pictures,Environmental Justice Documentary about Climate Change Spanish Speaking,True,False,False,False,False,True,False,False,False,False
137,False,"Cine Qua Non, Inc./Incite Pictures is an award-winning independent nonprofit documentary film company dedicated to producing high profile...",Cine Qua Non Inc./Incite Pictures,Environmental Film & Video Spanish Translator Editing & More,True,False,False,False,False,True,False,False,False,False
138,False,Support market-based climate and energy solutions! Citizens’ Climate Lobby (CCL) is a strictly nonpartisan organization that...,Citizens' Climate Lobby,Sustainable Climate Environment Advocate Hoboken NJ,True,False,False,False,False,False,False,False,False,False
139,False,"Protect our environment and the special place in which we live! Citizens’ Climate Lobby (CCL) wants you! As a volunteer,...",Citizens' Climate Lobby,Sustainable Climate Environment Advocate Long Island NY,True,False,False,False,False,False,False,False,False,False
140,False,Help New Yorkers understand their health insurance and access the health care they need. Our volunteers assist New Yorkers whether on...,Community Service Society,Community Health Advocates Helpline Volunteer,True,False,True,False,False,False,False,False,False,False
141,False,HOMELESS DROP-IN PROGRAM ASSOCIATE GSECDC (Garden State Episcopal Community Development Corporation) is seeking a Program Associate...,Garden State Episcopal CDC,Weekday/Daytime Homeless Drop-In Center Associate,True,False,False,True,False,False,False,False,False,False
142,False,Intern or Volunteer with ChangingThePresent.org to Support the End of Human Trafficking and Slavery and Make a Difference in Their Lives!...,Changing The Present,Make a Difference! Volunteer to Support Human Rights,True,False,False,False,False,False,False,False,False,True
143,False,Intern or Volunteer with ChangingThePresent.org to Support African-American Nonprofits! This may be the best possible internship for...,Changing The Present,Intern or Volunteer with ChangingThePresent.org to Support African-American Nonprofits!,True,False,False,False,False,False,False,False,False,True
144,False,"Simply by using your vehicle you can save animals - Volunteer your time to transport animals along what is called a ""Rescue Relay...",Pilots to the Rescue,"Drive a leg - Save a life! - New York, NY",True,False,False,False,False,False,True,False,False,False
145,False,We need pilots to help coordinate animal rescue transport flights for other pilots that are transporting animals. So whether you are a...,Flying Dog Rescue,"Are you a pilot?  Then you can save animals! - New York, NY",True,False,False,False,False,False,True,False,False,False
146,False,"Pilots to the Rescue is seeking active and inactive pilots to help save animals. Even if you lost your medical, are not able to be PIC,...",Pilots to the Rescue,"Punch holes in the sky & save animals! - Pilots Wanted! - New York, NY",True,False,False,False,False,False,True,False,False,False
147,False,Loaning an animal your couch can save their life! - Every 16 seconds an animal is euthanized simply due to overpopulation.Shelters do not...,ARFS GERMAN SHEPHERD INC,"Let me crash on your couch... please? - New York, NY",True,False,False,True,False,False,True,False,False,False
148,False,"Great Analytics Positions for Students, CPT, OPT, H4 Visa Holders, L2 Visa Holders. Here is a great opportunity to use your skills and...",Changing The Present,"Analytics Positions for CPT, OPT, H4 Visa Holders, L2 Visa Holders, and Students",True,True,False,False,False,False,True,False,False,False
149,False,"Please note: Seeking advanced and very experienced only. We are not accepting people to work with our QuickBooks, unless they have...",Hearts and Minds,Accounting and Financial Management,True,False,False,False,False,False,False,False,False,False
150,False,"Intern or Volunteer with ChangingThePresent.org to Support The Elderly and Make a Difference in Their Lives! Use your skills, experience,...",Changing The Present,Make a Difference! Volunteer to Support the Elderly,True,False,False,False,False,False,False,False,False,True
151,False,"About ChangingThePresent.org The NY Times called ChangingThePresent.org ""an amazon.com of the nonprofit world."" Our...",Changing The Present,​You Can Make a Difference for Women and Girls! Intern or Volunteer with...,True,True,False,False,False,False,False,False,True,False
152,False,"Great Graphics Positions for Students, CPT, OPT, H4 Visa Holders, L2 Visa Holders. Here is a great opportunity to use your skills and...",Changing The Present,"Graphics Positions for CPT, OPT, H4 Visa Holders, L2 Visa Holders, and Students",True,False,False,False,False,False,False,False,False,False
153,False,"Intern or Volunteer with ChangingThePresent.org to Support Nonprofits Supporting the Hispanic Community! Use your skills, experience,...",Changing The Present,Make a Difference! Volunteer Focus on Hispanic Causes,True,False,False,False,False,False,False,False,False,True
154,False,We are seeking volunteers interested in leadership roles to help accelerate our work in helping address extreme global poverty. Choose...,Hearts and Minds,Executive Management,True,False,False,False,False,False,False,False,False,False
155,False,Hearts and Minds seeks students and professionals with Product Marketing and/or Business Management experience to promote its www...,Hearts and Minds,Product Marketing and Business Management,True,False,False,False,False,False,False,False,False,False
156,False,"Protect our environment and the special world in which we live. Citizens’ Climate Lobby (CCL) wants you! As a volunteer,...",Citizens' Climate Lobby,Sustainable Climate Environment Advocate Brooklyn NY,True,False,False,False,False,False,False,False,False,False
157,False,"The Afghanistan International Foundation For The Blind (AIFB) formally known as ""Afghanistan Blind Women and Children Foundation...",Afghanistan International Foundation for the...,Student Intern Department,True,True,False,False,False,False,False,False,False,False
158,False,This is a great *family friendly*volunteer opportunity -- all ages welcome! Help us deliver meals on foot to our seniors in the midtown...,Catholic Charities of the Archdiocese of New York,Encore Senior Center: Meals on Wheels - Saturday Delivery (Hell's Kitchen),True,False,False,False,True,False,False,False,False,True
159,False,INCLUDEnyc is hosting our annual resource fair in the Penthouse of Hotel Pennsylvania on January 25th and we are seeking volunteers for...,"Resources for Children with Special Needs, Inc.",Volunteer at  resource fair to support kids with disabilities,True,False,False,False,False,False,False,False,True,False
160,False,"Our lead volunteer in Manhattan, Rayna, is working to collect 25,000 pairs of shoes to create jobs for those in need in places like Haiti...",SOLES 4 SOULS,"Assist the NYC Community Shoe Drive Reach 25,000 Pairs!",True,False,False,False,False,False,False,False,True,True
