title,org,desc
RSVP Center of Essex and Hudson Counties,Jewish Family Service of MetroWest,The Retired & Senior Volunteer Program Center (RSVP) Center of Essex and Hudson Counties is a comprehensive community service...
The Communication Exchange Program,Fordham University,"Are you outgoing, friendly and interested in meeting people from different cultures? Are you looking to spruce up your resume with..."
Intern or Volunteer with ChangingThePresent.org Support Christian Charities and Make a...,Changing The Present,"Intern or Volunteer with ChangingThePresent.org Support Christian Charities and Make a Difference! Use your skills, experience,..."
Intern or Volunteer with Changing The Present. Focus on Salesforce and Make a Difference!,Changing The Present,Intern or Volunteer with Changing The Present. Focus on Salesforce and Make a Difference! Job Description Help our dynamic nonprofit set...
Use your professional skills to help entrepreneurs in your area succeed!,Business Mentor NY,"Make a difference, foster innovation, and grow professionally in the process by becoming a Business Mentor. Be a part of the small..."
Intern or Volunteer with Changing The Present to Gain Experience and Make a Difference!,Changing The Present,Intern or Volunteer with Changing The Present to Gain Experience and Make a Difference! Job Description Help us capture for nonprofits...
Intern or Volunteer to Support Education and Make a Difference in Students' Lives!,Changing The Present,"Intern or Volunteer with ChangingThePresent.org to Support Education and Make a Difference in Students’ Lives! Use your skills,..."
Volunteer to Support LGBTQ,Changing The Present,"Intern or Volunteer with ChangingThePresent.org to Support LGBTQ and Make a Difference in Their Lives! Use your skills, experience,..."
Reading Bridge,Jewish Family Service of MetroWest,Bridge the gap between seniors and children through the love of books. RSVP and AngelaCARES are seeking volunteers age 55+ to read once a...
Volunteer to Help People with Mental Illness,Changing The Present,Intern or Volunteer with ChangingThePresent.org to Support People Diagnosed with Mental Illness and Make a Difference in Their Lives! Use...
Seed Coach,SEEDS OF FORTUNE,As a Seed Coach you will form a one-to-one advising relationship with a young woman of color to transform her passion and dreams into a...
Wedding Market - Intern or Volunteer Join Changing The Present to Gain Experience and...,Changing The Present,Wedding Market - Intern or Volunteer Join Changing The Present to Gain Experience and Make a Difference! Description of the Opportunity...
Intern or Volunteer with ChangingThePresent.org to Fight Cancer and Make a Difference!,Changing The Present,"Intern or Volunteer with ChangingThePresent.org to Fight Cancer and Make a Difference! Use your skills, experience, knowledge, creativity..."
Make a Difference! Volunteer Focus on Hispanic Causes,Changing The Present,"Intern or Volunteer with ChangingThePresent.org to Support Nonprofits Supporting the Hispanic Community! Use your skills, experience,..."
Make a Difference! Volunteer to Support the Elderly,Changing The Present,"Intern or Volunteer with ChangingThePresent.org to Support The Elderly and Make a Difference in Their Lives! Use your skills, experience,..."
One Month to One Year Volunteering Opportunities now available!,Camphill Village Kimberton Hills,Camphill Village Kimberton Hills is an agricultural and crafts community looking for resident volunteers to live and participate...
Entertainment Journalist,BEAUTY AT THE SURFACE IN HONOR OF CAROL LEE...,This Opportunity Is Ideal For An Aspiring Journalist Who Is Interested In The Entertainment Business. The Candidate For This Position...
General Manager(s) Opportunity,New York Crusaders,"The New York Crusaders are in search for a few well organized, passionate and high energy individuals to help manage the day to day..."
To help feed the needy,Village Temple Soup Kitchen,We feed 150 homeless and needy people every Saturday. Volunteers are invited to arrive about 9:00am until about 12:00pm to help in the...
Tutor,Gowanus In Unity Tutoring,Gowanus In Unity Tutoring's goal is to give students individualized help with their schoolwork using volunteer tutors from the community....
Volunteer 5 Hours And Create Real Economic Opportunity,Pacific Community Ventures,You can use the professional skills and business experience you’ve earned on the job to create good jobs for working people and...
Animal Lovers - Help Make New York a No-Kill City!,Anjellicle Cats Rescue,Anjellicle Cats Rescue is looking for kitty lovers to help out weekly at our 3 Manhattan facilities. Volunteers will work with a partner...
VIDEOGRAPHER NEEDED FOR HISTORIC NYC ARTS ORGANIZATION,Artists Talk On Art,VIDEOGRAPHER NEEDED TO RECORD BI MONTHLY PANEL DISCUSSIONS The art world’s longest running panel series - Artists Talk on Art (see...
BCD Alliance Volunteer,Business Capacity Development Alliance,Act as a liaison between the BCD Alliance and business owners Explore communities and form partnerships with local organizations Conduct...
Big Brother Big Sister Fall 2019 (POC Encouraged to Apply),Jewish Board of Family and Children's Services,Do you have what it takes to be a positive male role model? To make a direct impact on a young child's (8-13yo) life? Do you enjoy fun...
Motivated and Detail-Oriented? Administrative Volunteer Needed,Chemo Comfort,"The Office Leader is responsible for completing necessary administrative tasks, including processing of donations and gift kit orders...."
Looking for a saxophone player for a our non-profit's Christmas Party,Estonian Educational Society,"Hello, We are looking for a saxophone player for our organization's Christmas Party. We are located in a beautiful landmark building in..."
Assistant Volunteer Coordinator,Chemo Comfort,Chemo Comfort is an all-volunteer organization that produces and distributes kits of products to cancer patients undergoing chemotherapy....
Project Manager - Business Manager - Marketing Manager,Giving Forward,Are you someone who enjoys participating in projects that will help a diverse set of nonprofits thrive? Do you love the idea that...
Volunteer at the Winter Extravaganza at Brighter Choice Community School with Change...,Change for Kids,Want to make a difference? Join Change For Kids at Brighter Choice Community School and help with their Winter Extravaganza Showcase...
Fall/In-Class/Math& Writing Tutors/Adults/Park Slope/NYU Langone/2-3 hrs weekly/M-Th...,The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in writing and math for NYU Langones Family Health Center...
"Fall/Afternoon/Middle School/East Village/1-2 hours a week/5-6pm/Mon, Tues, Thurs",The City Tutors,"The City Tutors (CT) is looking for tutors to provide one on one and small group academic support in Math, English Language Arts,..."
Volunteer Advocate for Survivors of Sexual Assault and Intimate Partner Violence,Mount Sinai Beth Israel,Mount Sinai Beth Israel Victim Services Program is seeking compassionate and caring people to volunteer and support survivors of sexual...
Help Lantern Community Services with Administrative Work at Midtown Location,Lantern Community Services,Lantern Community Services is a homeless services non-profit that helps people who are formerly homeless or have recently aged out of...
Evening In-class Writing Tutor needed for LaGuardia Community College HSE Program,The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in reading and writing for the Division of Continuing...
Encore Senior Center: Meals on Wheels - Saturday Delivery (Hell's Kitchen),Catholic Charities of the Archdiocese of New York,This is a great *family friendly*volunteer opportunity -- all ages welcome! Help us deliver meals on foot to our seniors in the midtown...
Mass Care Volunteer,American Red Cross - Greater New York Region,Help out your community before and during a disaster by joining our Mass Care team. Our volunteers play an important role in identifying...
Crown Heights needs Friendly Visitors!,heights and hills,"Do you live or work in Crown Heights? We are looking for kind, patient, firendly volunteers who are interested in getting to know their..."
Graphic Design Volunteer at Lantern Community Services!,Lantern Community Services,Lantern Community Services is a supportive housing non-profit that helps people who are formerly homeless or have recently aged out of...
